19350125,省令,昭和十年大蔵省令第二号,昭和十年大蔵省令第二号（供託又ハ寄託セル四分利付仏貨公債又ハ第三回四分利付英貨公債ノ利札継足ニ関スル特別取扱規程）
19350415,省令,昭和十年大蔵省令第八号,昭和十年大蔵省令第八号（供託官吏ノ振出シタル小切手ニシテ其ノ振出日附後一年ヲ経過シタル場合及供託金ガ政府ノ所得ニ帰シタル場合ノ取扱方ニ関スル件）
19360212,省令,昭和十一年外務省令第四号,昭和十一年外務省令第四号（外務省並ニ在外公館ヘ納ムル収入印紙ノ消印方）
19360504,省令,昭和十一年大蔵省令第十二号,供託又ハ寄託セル国債ノ償還金ヲ以テ為ス代リ国債ノ買入ニ関スル特別取扱規程
19361201,省令,昭和十一年逓信省令第七十一号,英国船舶ノ検査ニ関スル件
19370407,省令,昭和十二年逓信省令第三十一号,船用品試験機試験規程
19370521,省令,昭和十二年大蔵省令第十四号,昭和十二年大蔵省令第十四号（収入印紙ノ紙質ニ関スル件）
19380802,省令,昭和十三年鉄道省・内務省令第一号,陸上交通事業調整法施行規則
19390613,省令,昭和十四年大蔵省令第二十五号,昭和十四年大蔵省令第二十五号（明治四十二年法律第九号但書ノ規定ニ依ル命令ノ件）
19390613,省令,昭和十四年大蔵省令第二十六号,昭和十四年大蔵省令第二十六号（明治四十一年勅令第二百八十七号第二項ノ規定ニ依リ国債ノ発行価格ニ加算スベキ金額ニ関スル件）
19400227,省令,昭和十五年厚生省令第五号,船員保険法施行規則
19410401,省令,昭和十六年司法省令第二十六号,無尽会社ノ管理ニ関スル登記取扱手続
19420223,省令,昭和十七年鉄道省令第三号,鉄道運輸規程
19431110,省令,昭和十八年大蔵省・厚生省令第一号,厚生年金保険福祉施設資金融通規程
19440215,閣令,昭和十九年閣令第九号,官吏功労表彰令施行規則
19441020,省令,昭和十九年運輸通信省令第百十一号,昭和十九年運輸通信省令第百十一号（荷受人及荷送人ヲ確知スルコト能ハザル鉄道運送品等ノ公告ニ関スル件）
19451125,省令,昭和二十年運輸省令第四十号,昭和二十年運輸省令第四十号（航海ノ制限等ニ関スル件）
19451214,閣令,昭和二十年閣令第六十八号,昭和二十年閣令第六十八号（位、勲章等ノ返上ノ請願ニ関スル件施行ノ件）
19451221,省令,昭和二十年第一復員省令第二号,昭和二十年一復省令第二号（死亡等ニ関スル諸手続ヲ完了セル軍人及軍属中生還セル者ノアリタル場合ニ於ケル届出ニ関スル件）
19460130,省令,昭和二十一年第二復員省令第一号,昭和二十一年二復省令第一号（死亡ニ関スル諸手続ヲ完了シタル海軍軍人及軍属生還シタル場合ニ於ケル届出等ニ関スル件）
19460815,省令,昭和二十一年大蔵省令第九十二号,金融機関経理応急措置法施行規則
19460815,省令,昭和二十一年大蔵省・厚生省・農林省・商工省・運輸省令第一号,会社経理応急措置法施行規則
19460822,省令,昭和二十一年司法省令第七十号,特別経理会社等に関する登記取扱手続
19460930,省令,昭和二十一年厚生省令第四十二号,昭和二十一年厚生省令第四十二号（死産の届出に関する規程）
19461003,省令,昭和二十一年大蔵省・厚生省・農林省・商工省・運輸省令第二号,昭和二十一年大蔵、厚生、農林、商工、運輸省令第二号（会社経理応急措置法施行令第二十四条の規定による債権に関する件）
19461028,省令,昭和二十一年大蔵省・厚生省令第一号,昭和二十一年大蔵、厚生省令第一号（会社経理応急措置法施行令第八条第三項、第十二条第二項及び第十三条第二号の規定による命令）
19461029,省令,昭和二十一年大蔵省・農林省・商工省令第一号,金融機関再建整備法施行規則
19461029,省令,昭和二十一年大蔵省・司法省・厚生省・農林省・商工省・運輸省令第一号,企業再建整備法施行規則
19470408,省令,昭和二十二年司法省令第二十九号,閉鎖機関に関する登記取扱手続
19470501,省令,昭和二十二年大蔵省令第四十六号,昭和二十二年大蔵省令第四十六号（社寺等に無償で貸し付けてある国有財産の処分に関する法律施行規則）
19470502,省令,昭和二十二年農林省令第四十一号,昭和二十二年農林省令第四十一号（昭和十四年法律第七十八号（昭和二十二年法律第五十三号）施行に関する件）
19470503,省令,昭和二十二年内務省令第二十九号,地方自治法施行規則
19470503,省令,昭和二十二年司法省令第四十二号,地方検察庁支部設置規則
19470503,規則,昭和二十二年会計検査院規則第一号,会計検査院規則の公布に関する規則
19470503,規則,昭和二十二年会計検査院規則第三号,会計検査院事務総局事務分掌及び分課規則
19470503,規則,昭和二十二年会計検査院規則第四号,会計検査院法施行規則
19470510,省令,昭和二十二年大蔵省令第五十二号,昭和二十二年大蔵省令第五十二号（生命保険会社が指定時後支払う保険金に関する権利及び義務に関する省令）
19470523,省令,昭和二十二年文部省令第十一号,学校教育法施行規則
19470611,省令,昭和二十二年大蔵省令第五十九号,昭和二十二年大蔵省令第五十九号（企業再建整備法施行令第七条第一項、第三項、第四項及び第六項の規定の益金等を定める省令）
19470625,省令,昭和二十二年大蔵省・司法省・厚生省・農林省・商工省・運輸省令第三号,合名会社等再建整備令施行規則
19470723,省令,昭和二十二年逓信省令第二十四号,昭和二十二年逓信省令第二十四号（意匠が軍国主義、神道等の象徴に関係ある郵便切手及び郵便葉書使用禁止に関する省令）
19470808,省令,昭和二十二年総理庁・商工省令第三号,経済産業省職員受託出張規則
19470812,省令,昭和二十二年総理庁・大蔵省・外務省・商工省・運輸省・農林省・厚生省・司法省令第一号,昭和二十二年総理庁令、大蔵省令、外務省令、商工省令、運輸省令、農林省令、厚生省令、司法省令第一号（閉鎖機関に対する債権の申出等に関する命令）
19470823,省令,昭和二十二年大蔵省・司法省令第五号,昭和二十二年大蔵・司法省令第五号（金融債券の登録の変更等に関する省令）
19470830,省令,昭和二十二年厚生省令第二十三号,労働基準法施行規則
19470901,省令,昭和二十二年運輸省令第二十三号,船員法施行規則
19470922,省令,昭和二十二年文部省令第二十一号,昭和二十二年文部省令第二十一号（学校教育法施行規則第八十九条の規定により私立学校令によつてのみ設立された学校より除くものを定める省令）
19470927,省令,昭和二十二年大蔵省令第九十三号,日本銀行国庫金取扱規程
19470927,省令,昭和二十二年大蔵省令第九十四号,支出官事務規程
19470927,省令,昭和二十二年大蔵省令第九十五号,出納官吏事務規程
19470930,省令,昭和二十二年総理庁・大蔵省・外務省・商工省・運輸省・農林省・厚生省・司法省令第三号,昭和二十二年総理庁令、大蔵省令、外務省令、商工省令、運輸省令、農林省令、厚生省令、司法省令第三号（閉鎖機関の未払込株金等の払込に関する命令）
19471001,省令,昭和二十二年司法省令第七十八号,恩赦法施行規則
19471029,省令,昭和二十二年文部省令第二十五号,中学校通信教育規程
19471030,省令,昭和二十二年総理庁・厚生省・内務省・大蔵省・運輸省令第一号,災害救助法施行規則
19471031,省令,昭和二十二年労働省令第七号,事業附属寄宿舎規程
19471117,省令,昭和二十二年総理庁・大蔵省・外務省・商工省・運輸省・農林省・厚生省・司法省令第四号,昭和二十二年総理庁令、大蔵省令、外務省令、商工省令、運輸省令、農林省令、厚生省令、司法省令第四号（閉鎖機関の債務の弁済等に関する命令）
